name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,selling_price_lakhs,engine_bin,mileage_bin,car_age,fuel_encoded,seller_type_encoded,transmission_encoded,owner_encoded,engine_bin_encoded,mileage_bin_encoded
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2015,700000.0,25000.0,Petrol,Individual,Manual,First Owner,15.85,1499.0,110.4,5.0,7.0,1000-1500cc,15-20 kmpl,9,3,1,1,0,0,1
Maruti Swift Dzire ZXi,2011,335000.0,15000.0,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,3.35,1000-1500cc,15-20 kmpl,13,3,1,1,0,0,1
Maruti Swift Dzire LDi,2012,270000.0,110000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,2.7,1000-1500cc,15-20 kmpl,12,1,1,1,0,0,1
Maruti Swift Dzire ZDi,2010,320000.0,100000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,3.2,1000-1500cc,15-20 kmpl,14,1,1,1,2,0,1
Hyundai Santro Xing XS,2007,120000.0,120000.0,Petrol,Individual,Manual,First Owner,17.8,1086.0,63.0,5.0,1.2,1000-1500cc,15-20 kmpl,17,3,1,1,0,0,1
Audi A4 1.8 TFSI,2010,730000.0,55000.0,Petrol,Individual,Automatic,Second Owner,12.3,1781.0,147.9,5.0,7.3,1500-2000cc,10-15 kmpl,14,3,1,0,2,1,0
Maruti SX4 Vxi BSIII,2007,125000.0,120000.0,Petrol,Individual,Manual,Third Owner,15.0,1586.0,104.68,5.0,1.25,1500-2000cc,10-15 kmpl,17,3,1,1,4,1,0
Maruti Zen Estilo 1.1 LXI BSIII,2007,150000.0,35000.0,Petrol,Individual,Manual,First Owner,18.2,1061.0,64.0,5.0,1.5,1000-1500cc,15-20 kmpl,17,3,1,1,0,0,1
Maruti Alto 800 LXI,2018,310000.0,13000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,3.1,<1000cc,20-25 kmpl,6,3,1,1,0,4,2
Maruti Swift Dzire VDI,2015,625000.0,50000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,6.25,1000-1500cc,25-30 kmpl,9,1,1,1,0,0,3
Hyundai i10 Magna,2012,267000.0,40000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,2.67,1000-1500cc,20-25 kmpl,12,3,1,1,0,0,2
Hyundai i20 Active 1.2 SX Dual Tone,2016,600000.0,25000.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,6.0,1000-1500cc,15-20 kmpl,8,3,1,1,0,0,1
Maruti Eeco 7 Seater Standard BSIV,2011,180000.0,110000.0,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,7.0,1.8,1000-1500cc,15-20 kmpl,13,3,1,1,2,0,1
Toyota Glanza G Smart Hybrid,2019,700000.0,11500.0,Petrol,Individual,Manual,First Owner,23.87,1197.0,88.5,5.0,7.0,1000-1500cc,20-25 kmpl,5,3,1,1,0,0,2
Maruti 800 AC,2013,121000.0,50000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,47.3,5.0,1.21,<1000cc,15-20 kmpl,11,3,1,1,2,4,1
Hyundai Grand i10 Asta,2014,350000.0,80000.0,Petrol,Individual,Manual,Third Owner,18.9,1197.0,82.0,5.0,3.5,1000-1500cc,15-20 kmpl,10,3,1,1,4,0,1
Toyota Innova 2.5 G (Diesel) 8 Seater,2012,869999.0,155000.0,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.0,7.0,8.69999,2000-2500cc,10-15 kmpl,12,1,1,1,2,2,0
Maruti Wagon R LX BSIII,2008,110000.0,100000.0,Petrol,Individual,Manual,Third Owner,17.3,1061.0,64.0,5.0,1.1,1000-1500cc,15-20 kmpl,16,3,1,1,4,0,1
Hyundai i10 Era 1.1,2008,120000.0,93331.0,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,1.2,1000-1500cc,15-20 kmpl,16,3,1,1,2,0,1
Mahindra Scorpio M2DI,2012,370000.0,120000.0,Diesel,Individual,Manual,Second Owner,13.5,2179.0,115.0,5.0,3.7,2000-2500cc,10-15 kmpl,12,1,1,1,2,2,0
Nissan Terrano XL 110 PS,2015,750000.0,70000.0,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.5,5.0,7.5,1000-1500cc,15-20 kmpl,9,1,1,1,0,0,1
Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015,484999.0,100000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,7.0,4.84999,2500-3000cc,15-20 kmpl,9,1,1,1,0,3,1
Hyundai Accent CRDi,2006,120000.0,90000.0,Diesel,Individual,Manual,Second Owner,13.1,1493.0,82.0,5.0,1.2,1000-1500cc,10-15 kmpl,18,1,1,1,2,0,0
Toyota Fortuner 2.8 4WD AT BSIV,2016,1200000.0,90000.0,Diesel,Individual,Automatic,First Owner,15.04,2755.0,147.9,7.0,12.0,2500-3000cc,15-20 kmpl,8,1,1,0,0,3,1
Maruti Swift Dzire AMT ZXI Plus,2019,750000.0,11500.0,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,7.5,1000-1500cc,20-25 kmpl,5,3,1,0,0,0,2
Maruti Gypsy King ST BSIII,2010,350000.0,80000.0,Petrol,Individual,Manual,First Owner,11.96,1298.0,80.0,7.0,3.5,1000-1500cc,10-15 kmpl,14,3,1,1,0,0,0
Mahindra Scorpio VLS 2.2 mHawk,2008,400000.0,100000.0,Diesel,Individual,Manual,Third Owner,12.05,2179.0,120.0,7.0,4.0,2000-2500cc,10-15 kmpl,16,1,1,1,4,2,0
Toyota Etios VD,2015,570000.0,120000.0,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.05,5.0,5.7,1000-1500cc,20-25 kmpl,9,1,1,1,2,0,2
Hyundai EON Era Plus,2012,180000.0,120000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,1.8,<1000cc,20-25 kmpl,12,3,1,1,2,4,2
Opel Astra 1.6,1998,110000.0,110000.0,Petrol,Individual,Manual,Third Owner,13.1,1598.0,77.0,5.0,1.1,1500-2000cc,10-15 kmpl,26,3,1,1,4,1,0
Skoda Octavia Classic 1.9 TDI MT,2006,280000.0,150000.0,Diesel,Individual,Manual,Third Owner,18.7,1896.0,66.0,5.0,2.8,1500-2000cc,15-20 kmpl,18,1,1,1,4,1,1
Tata Indigo LS,2005,110000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,16.1,1405.0,70.0,5.0,1.1,1000-1500cc,15-20 kmpl,19,1,1,1,1,0,1
Mercedes-Benz M-Class ML 250 CDI,2015,1200000.0,100000.0,Diesel,Individual,Automatic,Second Owner,15.26,2143.0,147.9,5.0,12.0,2000-2500cc,15-20 kmpl,9,1,1,0,2,2,1
Tata Sumo Gold EX,2018,700000.0,63000.0,Diesel,Individual,Manual,First Owner,15.3,2956.0,83.83,7.0,7.0,2500-3000cc,15-20 kmpl,6,1,1,1,0,3,1
Mercedes-Benz GLA Class 200 CDI,2016,1200000.0,40000.0,Diesel,Individual,Automatic,Second Owner,17.9,2143.0,136.0,5.0,12.0,2000-2500cc,15-20 kmpl,8,1,1,0,2,2,1
Ford Ecosport 1.5 DV5 MT Titanium,2015,685000.0,109000.0,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,5.0,6.85,1000-1500cc,20-25 kmpl,9,1,0,1,0,0,2
Maruti Swift VDI Windsong Limited edition,2015,565000.0,114000.0,Diesel,Dealer,Manual,First Owner,25.2,1248.0,73.94,5.0,5.65,1000-1500cc,25-30 kmpl,9,1,0,1,0,0,3
Skoda Octavia Elegance 1.8 TSI AT,2017,1200000.0,33000.0,Petrol,Dealer,Automatic,Second Owner,14.7,1798.0,147.9,5.0,12.0,1500-2000cc,10-15 kmpl,7,3,0,0,2,1,0
Hyundai Grand i10 CRDi Asta Option,2014,395000.0,155000.0,Diesel,Dealer,Manual,Third Owner,24.0,1120.0,70.0,5.0,3.95,1000-1500cc,20-25 kmpl,10,1,0,1,4,0,2
Hyundai i20 Sportz 1.4 CRDi,2013,425000.0,101000.0,Diesel,Dealer,Manual,First Owner,21.9,1396.0,88.76,5.0,4.25,1000-1500cc,20-25 kmpl,11,1,0,1,0,0,2
Volkswagen Vento 1.5 TDI Highline BSIV,2019,1200000.0,11500.0,Diesel,Dealer,Manual,Test Drive Car,22.27,1498.0,108.6,5.0,12.0,1000-1500cc,20-25 kmpl,5,1,0,1,3,0,2
Hyundai Tucson 2.0 e-VGT 2WD AT GLS,2016,1200000.0,45000.0,Diesel,Dealer,Automatic,Second Owner,16.38,1995.0,147.9,5.0,12.0,1500-2000cc,15-20 kmpl,8,1,0,0,2,1,1
Renault KWID AMT RXL,2018,535000.0,31000.0,Petrol,Dealer,Automatic,First Owner,24.04,999.0,67.0,5.0,5.35,<1000cc,20-25 kmpl,6,3,0,0,0,4,2
Renault KWID 1.0 RXT Optional,2018,500000.0,31000.0,Petrol,Dealer,Manual,First Owner,23.01,999.0,67.0,5.0,5.0,<1000cc,20-25 kmpl,6,3,0,1,0,4,2
Maruti Wagon R VXI Opt 1.2,2016,434999.0,55000.0,Petrol,Dealer,Manual,First Owner,20.52,1197.0,81.8,5.0,4.34999,1000-1500cc,20-25 kmpl,8,3,0,1,0,0,2
Tata Nano XTA,2018,250000.0,55000.0,Petrol,Dealer,Automatic,First Owner,21.9,624.0,47.3,5.0,2.5,<1000cc,20-25 kmpl,6,3,0,0,0,4,2
Hyundai Verna 1.6 SX,2014,700000.0,117000.0,Diesel,Dealer,Manual,First Owner,22.32,1582.0,126.32,5.0,7.0,1500-2000cc,20-25 kmpl,10,1,0,1,0,1,2
BMW 3 Series 320d Luxury Line,2010,1100000.0,102000.0,Diesel,Dealer,Automatic,First Owner,19.62,1995.0,147.9,5.0,11.0,1500-2000cc,15-20 kmpl,14,1,0,0,0,1,1
Volkswagen Passat 2.0 TDI AT Highline,2012,900000.0,108000.0,Diesel,Dealer,Automatic,First Owner,17.42,1968.0,147.9,5.0,9.0,1500-2000cc,15-20 kmpl,12,1,0,0,0,1,1
Maruti Wagon R VXI 1.2,2015,425000.0,75000.0,Petrol,Dealer,Manual,First Owner,20.52,1197.0,81.8,5.0,4.25,1000-1500cc,20-25 kmpl,9,3,0,1,0,0,2
Mercedes-Benz E-Class E 220 CDI Avantgarde,2011,1200000.0,74000.0,Diesel,Dealer,Automatic,First Owner,10.0,2148.0,147.9,5.0,12.0,2000-2500cc,<10 kmpl,13,1,0,0,0,2,4
Ford Figo Titanium Diesel,2013,325000.0,155000.0,Diesel,Dealer,Manual,First Owner,24.4,1499.0,98.96,5.0,3.25,1000-1500cc,20-25 kmpl,11,1,0,1,0,0,2
Tata Nexon 1.5 Revotorq XZA Plus,2019,1140000.0,11500.0,Diesel,Individual,Automatic,First Owner,21.5,1497.0,108.5,5.0,11.4,1000-1500cc,20-25 kmpl,5,1,1,0,0,0,2
Tata Hexa XE,2017,980000.0,53000.0,Diesel,Individual,Manual,First Owner,17.6,2179.0,147.9,7.0,9.8,2000-2500cc,15-20 kmpl,7,1,1,1,0,2,1
Jeep Compass 2.0 Limited Option 4X4,2017,1200000.0,20000.0,Diesel,Individual,Manual,Second Owner,16.3,1956.0,147.9,5.0,12.0,1500-2000cc,15-20 kmpl,7,1,1,1,2,1,1
Volkswagen Polo 1.0 TSI Highline Plus,2020,808000.0,11500.0,Petrol,Individual,Manual,First Owner,18.24,999.0,108.6,5.0,8.08,<1000cc,15-20 kmpl,4,3,1,1,0,4,1
Maruti Swift Dzire VXI,2014,550000.0,30000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,5.5,1000-1500cc,15-20 kmpl,10,3,1,1,0,0,1
Maruti Alto LXi,2010,215000.0,64000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,47.3,5.0,2.15,<1000cc,15-20 kmpl,14,3,1,1,0,4,1
Ford Figo 1.2P Titanium Opt MT,2016,512000.0,11500.0,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,5.12,1000-1500cc,15-20 kmpl,8,3,1,1,0,0,1
Maruti Alto LXi,2011,215000.0,50000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,47.3,5.0,2.15,<1000cc,15-20 kmpl,13,3,1,1,2,4,1
Skoda Rapid 1.6 TDI Elegance,2012,500000.0,60000.0,Diesel,Individual,Manual,First Owner,20.5,1598.0,103.5,5.0,5.0,1500-2000cc,20-25 kmpl,12,1,1,1,0,1,2
Skoda Rapid 1.5 TDI Elegance Black Package,2015,700000.0,35000.0,Diesel,Individual,Manual,First Owner,21.14,1498.0,103.52,5.0,7.0,1000-1500cc,20-25 kmpl,9,1,1,1,0,0,2
Tata Safari DICOR 2.2 LX 4x2,2012,525000.0,135000.0,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,7.0,5.25,2000-2500cc,10-15 kmpl,12,1,1,1,0,2,0
Mahindra Scorpio LX BSIV,2011,550000.0,70000.0,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,7.0,5.5,2000-2500cc,10-15 kmpl,13,1,1,1,2,2,0
Maruti Vitara Brezza ZDi,2016,750000.0,80000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,7.5,1000-1500cc,20-25 kmpl,8,1,1,1,0,0,2
Maruti Celerio X VXI Option BSIV,2017,395000.0,25000.0,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,5.0,3.95,<1000cc,20-25 kmpl,7,3,1,1,0,4,2
Hyundai i20 2015-2017 Sportz 1.2,2017,675000.0,11500.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,6.75,1000-1500cc,15-20 kmpl,7,3,1,1,0,0,1
Hyundai Santro Xing GLS,2008,140000.0,80000.0,Petrol,Individual,Manual,Third Owner,17.92,1086.0,62.1,5.0,1.4,1000-1500cc,15-20 kmpl,16,3,1,1,4,0,1
Mahindra Scorpio VLX 2WD BSIV,2011,430000.0,120000.0,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,7.0,4.3,2000-2500cc,10-15 kmpl,13,1,1,1,2,2,0
Maruti Wagon R LXI BS IV,2014,300000.0,11500.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,3.0,<1000cc,20-25 kmpl,10,3,1,1,0,4,2
Chevrolet Sail Hatchback Diesel,2013,355000.0,68000.0,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,5.0,3.55,1000-1500cc,20-25 kmpl,11,1,1,1,0,0,2
Maruti Alto 800 VXI,2015,180000.0,35000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,1.8,<1000cc,20-25 kmpl,9,3,1,1,2,4,2
Tata Indica GLS BS IV,2007,125000.0,50000.0,Petrol,Individual,Manual,First Owner,15.3,1193.0,65.3,5.0,1.25,1000-1500cc,15-20 kmpl,17,3,1,1,0,0,1
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,810000.0,29700.0,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,8.1,1000-1500cc,25-30 kmpl,6,1,1,1,0,0,3
Hyundai i20 1.4 Magna AT,2018,671000.0,20000.0,Petrol,Individual,Automatic,First Owner,18.6,1368.0,98.63,5.0,6.71,1000-1500cc,15-20 kmpl,6,3,1,0,0,0,1
Maruti Alto 800 VXI,2018,295000.0,20000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,2.95,<1000cc,20-25 kmpl,6,3,1,1,0,4,2
Maruti Ertiga SHVS ZDI Plus,2017,850000.0,40000.0,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,8.5,1000-1500cc,20-25 kmpl,7,1,1,1,0,0,2
Maruti Swift ZDi,2013,409999.0,90000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,4.09999,1000-1500cc,20-25 kmpl,11,1,1,1,0,0,2
Maruti Ertiga VXI,2015,600000.0,90000.0,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,6.0,1000-1500cc,15-20 kmpl,9,3,1,1,0,0,1
Mahindra Bolero 2011-2019 ZLX,2015,600000.0,80000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,6.0,2500-3000cc,15-20 kmpl,9,1,1,1,0,3,1
Maruti Wagon R LXI BSIII,2012,220000.0,60000.0,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5.0,2.2,<1000cc,15-20 kmpl,12,3,1,1,4,4,1
Maruti Swift Dzire VDI,2013,550000.0,56000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,5.5,1000-1500cc,20-25 kmpl,11,1,1,1,0,0,2
Mahindra Scorpio EX,2014,650000.0,50000.0,Diesel,Individual,Manual,First Owner,14.0,2523.0,75.0,7.0,6.5,2500-3000cc,10-15 kmpl,10,1,1,1,0,3,0
Mahindra Scorpio 2009-2014 EX 2WD 9S,2014,655000.0,50000.0,Diesel,Individual,Manual,Second Owner,14.0,2523.0,75.0,7.0,6.55,2500-3000cc,10-15 kmpl,10,1,1,1,2,3,0
Tata Sumo GX 7 Str BSII,2006,130000.0,74000.0,Diesel,Individual,Manual,First Owner,13.7,1948.0,68.0,7.0,1.3,1500-2000cc,10-15 kmpl,18,1,1,1,0,1,0
Renault Duster 110PS Diesel RxL,2014,400000.0,123000.0,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0,4.0,1000-1500cc,15-20 kmpl,10,1,1,1,0,0,1
Maruti Alto LXi,2009,155000.0,54000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,47.3,5.0,1.55,<1000cc,15-20 kmpl,15,3,1,1,0,4,1
Tata Indigo CS eGLS BS IV,2013,250000.0,50000.0,Petrol,Individual,Manual,First Owner,15.64,1193.0,64.1,5.0,2.5,1000-1500cc,15-20 kmpl,11,3,1,1,0,0,1
Hyundai Grand i10 Sportz,2014,400000.0,80000.0,Petrol,Individual,Manual,Second Owner,18.9,1197.0,82.0,5.0,4.0,1000-1500cc,15-20 kmpl,10,3,1,1,2,0,1
Datsun GO A Option Petrol,2019,500000.0,11500.0,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,5.0,5.0,1000-1500cc,15-20 kmpl,5,3,1,1,0,0,1
Hyundai Santro Sportz AMT BSIV,2018,565000.0,11500.0,Petrol,Individual,Automatic,First Owner,20.3,1086.0,68.0,5.0,5.65,1000-1500cc,20-25 kmpl,6,3,1,0,0,0,2
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,900000.0,40000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,9.0,1000-1500cc,20-25 kmpl,6,1,1,1,0,0,2
Mahindra Bolero Power Plus SLE,2017,650000.0,120000.0,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,6.5,1000-1500cc,15-20 kmpl,7,1,1,1,0,0,1
Mahindra Bolero 2011-2019 ZLX,2013,600000.0,45000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,6.0,2500-3000cc,15-20 kmpl,11,1,1,1,0,3,1
Maruti Swift Dzire VDI,2018,800000.0,35000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,8.0,1000-1500cc,25-30 kmpl,6,1,1,1,0,0,3
Hyundai i20 Sportz 1.4 CRDi,2015,575000.0,60000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,5.75,1000-1500cc,20-25 kmpl,9,1,1,1,0,0,2
Ford Figo 1.5P Titanium AT,2016,550000.0,40000.0,Petrol,Individual,Automatic,First Owner,17.01,1499.0,110.4,5.0,5.5,1000-1500cc,15-20 kmpl,8,3,1,0,0,0,1
Maruti SX4 Vxi BSIV,2011,190000.0,80000.0,Petrol,Individual,Manual,Third Owner,15.5,1586.0,103.3,5.0,1.9,1500-2000cc,15-20 kmpl,13,3,1,1,4,1,1
Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017,750000.0,37000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,7.5,1000-1500cc,20-25 kmpl,7,1,1,1,0,0,2
Maruti Baleno Delta 1.2,2018,625000.0,22000.0,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,6.25,1000-1500cc,20-25 kmpl,6,3,1,1,0,0,2
Hyundai i20 1.4 Asta,2018,799000.0,60000.0,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,7.99,1000-1500cc,20-25 kmpl,6,1,1,1,2,0,2
Maruti Wagon R VXI BS IV,2013,300000.0,57000.0,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,3.0,<1000cc,20-25 kmpl,11,3,1,1,2,4,2
Maruti Ciaz 1.4 Alpha,2017,850000.0,27000.0,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,8.5,1000-1500cc,20-25 kmpl,7,3,1,1,0,0,2
Chevrolet Spark 1.0 LT,2012,130000.0,70000.0,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,5.0,1.3,<1000cc,15-20 kmpl,12,3,1,1,0,4,1
Maruti Alto K10 2010-2014 VXI,2011,229999.0,40000.0,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,2.29999,<1000cc,20-25 kmpl,13,3,1,1,2,4,2
Maruti Celerio ZXI,2015,400000.0,60000.0,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,4.0,<1000cc,20-25 kmpl,9,3,1,1,0,4,2
Mahindra Thar CRDe,2018,900000.0,35000.0,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,6.0,9.0,2000-2500cc,15-20 kmpl,6,1,1,1,0,2,1
Mahindra Scorpio 1.99 S4,2015,800000.0,70000.0,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7.0,8.0,1500-2000cc,15-20 kmpl,9,1,1,1,0,1,1
Hyundai EON Era Plus,2015,250999.0,43000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,2.50999,<1000cc,20-25 kmpl,9,3,1,1,2,4,2
Tata Manza Aqua Safire,2011,250000.0,110000.0,Petrol,Individual,Manual,Second Owner,15.0,1368.0,90.0,5.0,2.5,1000-1500cc,10-15 kmpl,13,3,1,1,2,0,0
Fiat Punto 1.2 Active,2009,110000.0,100000.0,Petrol,Individual,Manual,Second Owner,15.7,1172.0,67.0,5.0,1.1,1000-1500cc,15-20 kmpl,15,3,1,1,2,0,1
Maruti Swift VXI Optional,2016,450000.0,64000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,4.5,1000-1500cc,20-25 kmpl,8,3,1,1,0,0,2
Renault Duster 85PS Diesel STD,2017,575000.0,96000.0,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,5.0,5.75,1000-1500cc,15-20 kmpl,7,1,1,1,0,0,1
Renault Duster 85PS Diesel RxL Optional,2013,400000.0,96000.0,Diesel,Individual,Manual,First Owner,20.46,1461.0,83.8,5.0,4.0,1000-1500cc,20-25 kmpl,11,1,1,1,0,0,2
Maruti Celerio X ZXI BSIV,2019,480000.0,11500.0,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,5.0,4.8,<1000cc,20-25 kmpl,5,3,1,1,0,4,2
Maruti Celerio X ZXI BSIV,2019,490000.0,11500.0,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,5.0,4.9,<1000cc,20-25 kmpl,5,3,1,1,0,4,2
Tata Indigo LX,2007,150000.0,120000.0,Diesel,Individual,Manual,Second Owner,17.0,1405.0,70.0,5.0,1.5,1000-1500cc,15-20 kmpl,17,1,1,1,2,0,1
Tata Bolt Quadrajet XM,2017,600000.0,50000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,6.0,1000-1500cc,20-25 kmpl,7,1,1,1,0,0,2
Hyundai Xcent 1.1 CRDi SX Option,2015,500000.0,50000.0,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5.0,5.0,1000-1500cc,20-25 kmpl,9,1,1,1,2,0,2
Tata Zest Quadrajet 1.3 Anniversary Edition,2015,425000.0,80000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.7,5.0,4.25,1000-1500cc,20-25 kmpl,9,1,1,1,0,0,2
Hyundai Accent DLS,2003,110000.0,155000.0,Diesel,Individual,Manual,Second Owner,13.1,1493.0,82.0,5.0,1.1,1000-1500cc,10-15 kmpl,21,1,1,1,2,0,0
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2015,1030000.0,155000.0,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0,10.3,2000-2500cc,10-15 kmpl,9,1,1,1,0,2,0
Maruti Wagon R VXI Optional,2015,360000.0,34000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,3.6,<1000cc,20-25 kmpl,9,3,1,1,0,4,2
Volkswagen Polo Petrol Comfortline 1.2L,2012,290000.0,80000.0,Petrol,Individual,Manual,Second Owner,16.47,1198.0,73.9,5.0,2.9,1000-1500cc,15-20 kmpl,12,3,1,1,2,0,1
Maruti Esteem DI,2003,110000.0,20000.0,Diesel,Individual,Manual,First Owner,15.9,1527.0,57.0,5.0,1.1,1500-2000cc,15-20 kmpl,21,1,1,1,0,1,1
Tata Sumo CX,2012,320000.0,70000.0,Diesel,Individual,Manual,Second Owner,15.3,2956.0,83.8,7.0,3.2,2500-3000cc,15-20 kmpl,12,1,1,1,2,3,1
Hyundai Verna 1.6 SX CRDi (O),2014,755000.0,29340.0,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,7.55,1500-2000cc,20-25 kmpl,10,1,1,1,0,1,2
Ford Figo Diesel LXI,2011,215000.0,120000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,2.15,1000-1500cc,15-20 kmpl,13,1,1,1,0,0,1
Toyota Innova 2.5 G4 Diesel 7-seater,2011,735000.0,155000.0,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0,7.35,2000-2500cc,10-15 kmpl,13,1,1,1,2,2,0
Hyundai i10 Era,2007,190000.0,70000.0,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,1.9,1000-1500cc,15-20 kmpl,17,3,1,1,2,0,1
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1200000.0,80800.0,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,7.0,12.0,2000-2500cc,10-15 kmpl,10,1,1,1,2,2,0
Honda Jazz 1.2 VX i VTEC,2018,675000.0,24265.0,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,6.75,1000-1500cc,15-20 kmpl,6,3,0,1,0,0,1
Maruti Swift Dzire VDI,2014,438999.0,81000.0,Diesel,Dealer,Manual,First Owner,23.4,1248.0,74.0,5.0,4.38999,1000-1500cc,20-25 kmpl,10,1,0,1,0,0,2
Renault Lodgy Stepway 110PS RXZ 7S,2015,550000.0,155000.0,Diesel,Individual,Manual,First Owner,19.98,1461.0,108.5,7.0,5.5,1000-1500cc,15-20 kmpl,9,1,1,1,0,0,1
Maruti Swift Dzire VXI,2013,409999.0,35000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,4.09999,1000-1500cc,15-20 kmpl,11,3,1,1,0,0,1
Renault KWID RXT Optional,2019,350000.0,15000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,3.5,<1000cc,25-30 kmpl,5,3,1,1,0,4,3
